created_at,entry_id,soilmoisture,humidity,temperature
2021-04-28T20:06:29+05:30,450,78,72,33.5
2021-04-28T20:06:44+05:30,451,22,72,33.5
2021-04-28T20:06:59+05:30,452,67,72,33.5
2021-04-28T20:07:15+05:30,453,33,73,33.4
2021-04-28T20:07:31+05:30,454,33,73,33.4
2021-04-28T20:07:46+05:30,455,67,73,33.3
2021-04-28T20:08:02+05:30,456,67,73,33.3
2021-04-28T20:08:17+05:30,457,56,73,33.3
2021-04-28T20:08:32+05:30,458,78,74,33.2
2021-04-28T20:08:48+05:30,459,56,73,33.3
2021-04-28T20:09:03+05:30,460,78,73,33.4
2021-04-28T20:09:18+05:30,461,56,73,33.2
2021-04-28T20:09:34+05:30,462,11,73,33.3
2021-04-28T20:09:49+05:30,463,33,72,33.3
2021-04-28T20:10:05+05:30,464,67,72,33.1
2021-04-28T20:10:20+05:30,465,89,72,33.3
2021-04-28T20:10:35+05:30,466,78,73,33.2
2021-04-28T20:10:51+05:30,467,44,73,33.2
2021-04-28T20:11:06+05:30,468,56,73,33.2
2021-04-28T20:11:22+05:30,469,33,73,33.2
2021-04-28T20:11:38+05:30,470,22,73,33.2
2021-04-28T20:11:53+05:30,471,67,72,33.2
2021-04-28T20:12:08+05:30,472,33,73,33.2
2021-04-28T20:12:24+05:30,473,78,73,33.2
2021-04-28T20:12:39+05:30,474,33,73,33.2
2021-04-28T20:12:55+05:30,475,33,73,33.1
2021-04-28T20:13:10+05:30,476,89,73,33.1
2021-04-28T20:13:25+05:30,477,56,73,33.2
2021-04-28T20:13:41+05:30,478,67,73,33.2
2021-04-28T20:13:57+05:30,479,78,73,33.2
2021-04-28T20:14:12+05:30,480,67,73,33.1
2021-04-28T20:14:30+05:30,481,78,73,33.1
2021-04-28T20:14:48+05:30,482,78,73,33.1
2021-04-28T20:15:04+05:30,483,78,73,33
2021-04-28T20:15:20+05:30,484,44,73,33.1
2021-04-28T20:15:35+05:30,485,67,73,33.1
2021-04-28T20:15:50+05:30,486,33,73,33
2021-04-28T20:16:06+05:30,487,67,73,33
2021-04-28T20:16:21+05:30,488,100,73,33
2021-04-28T20:16:36+05:30,489,56,73,33
2021-04-28T20:16:52+05:30,490,56,73,33
2021-04-28T20:17:07+05:30,491,78,73,33
2021-04-28T20:17:23+05:30,492,33,74,33
2021-04-28T20:17:38+05:30,493,67,74,33
2021-04-28T20:17:53+05:30,494,67,74,33
2021-04-28T20:18:09+05:30,495,78,74,33
2021-04-28T20:18:24+05:30,496,67,74,33
2021-04-28T20:18:40+05:30,497,78,74,33
2021-04-28T20:18:55+05:30,498,78,73,33
2021-04-28T20:19:10+05:30,499,67,73,33
2021-04-28T20:19:26+05:30,500,67,74,33
2021-04-28T20:19:41+05:30,501,44,74,33
2021-04-28T20:19:57+05:30,502,67,74,33
2021-04-28T20:20:12+05:30,503,67,74,33
2021-04-28T20:20:27+05:30,504,78,74,33
2021-04-28T20:20:42+05:30,505,33,74,33
2021-04-28T20:20:59+05:30,506,67,74,33
2021-04-28T20:21:14+05:30,507,78,73,33
2021-04-28T20:21:30+05:30,508,78,73,33
2021-04-28T20:21:45+05:30,509,67,73,33
2021-04-28T20:22:00+05:30,510,56,73,33
2021-04-28T20:22:16+05:30,511,67,73,32.9
2021-04-28T20:22:31+05:30,512,67,73,32.9
2021-04-28T20:22:47+05:30,513,44,73,32.9
2021-04-28T20:23:02+05:30,514,67,73,32.9
2021-04-28T20:23:17+05:30,515,78,73,32.9
2021-04-28T20:23:33+05:30,516,56,73,32.9
2021-04-28T20:23:48+05:30,517,78,73,32.9
2021-04-28T20:24:03+05:30,518,56,73,32.9
2021-04-28T20:24:19+05:30,519,78,73,32.9
2021-04-28T20:24:34+05:30,520,56,73,32.9
2021-04-28T20:24:50+05:30,521,67,73,32.9
2021-04-28T20:25:05+05:30,522,100,73,32.9
2021-04-28T20:25:20+05:30,523,78,73,32.9
2021-04-28T20:25:36+05:30,524,67,73,32.9
2021-04-28T20:25:51+05:30,525,67,73,32.8
2021-04-28T20:26:07+05:30,526,33,73,32.9
2021-04-28T20:26:22+05:30,527,56,73,32.9
2021-04-28T20:27:19+05:30,528,142,73,32.9
2021-04-28T20:27:35+05:30,529,142,73,32.8
2021-04-28T20:27:50+05:30,530,142,73,32.9
2021-04-28T20:28:05+05:30,531,142,73,32.9
2021-04-28T20:28:21+05:30,532,142,73,32.9
2021-04-28T20:28:36+05:30,533,142,73,32.8
2021-04-28T20:28:51+05:30,534,142,73,32.9
2021-04-28T20:29:06+05:30,535,142,73,32.9
2021-04-28T20:29:22+05:30,536,142,73,32.5
2021-04-28T20:29:37+05:30,537,142,73,32.9
2021-04-28T20:29:53+05:30,538,142,73,32.9
2021-04-28T20:30:08+05:30,539,142,73,32.9
2021-04-28T20:30:23+05:30,540,142,73,32.9
2021-04-28T20:30:39+05:30,541,142,73,32.9
2021-04-28T20:30:54+05:30,542,142,73,32.9
2021-04-28T20:31:09+05:30,543,142,74,33
2021-04-28T20:31:25+05:30,544,142,72,32.9
2021-04-28T20:31:40+05:30,545,142,73,32.9
2021-04-28T20:31:55+05:30,546,142,73,32.9
2021-04-28T20:32:11+05:30,547,142,73,32.9
2021-04-28T20:32:26+05:30,548,143,73,32.9
2021-04-28T20:32:42+05:30,549,142,73,32.8
2021-04-28T20:32:57+05:30,550,142,73,32.8
2021-04-28T20:33:12+05:30,551,142,73,32.8
2021-04-28T20:33:28+05:30,552,143,73,32.8
2021-04-28T20:33:43+05:30,553,142,73,32.8
2021-04-28T20:33:59+05:30,554,142,73,32.8
2021-04-28T20:36:05+05:30,555,142,73,32.7
2021-04-28T20:36:20+05:30,556,142,73,32.7
2021-04-28T20:36:36+05:30,557,143,73,32.7
2021-04-28T20:36:51+05:30,558,142,73,32.9
2021-04-28T20:37:07+05:30,559,142,73,32.8
2021-04-28T20:37:22+05:30,560,142,73,32.8
2021-04-28T20:37:37+05:30,561,142,73,32.8
2021-04-28T20:37:53+05:30,562,142,73,32.8
2021-04-28T20:38:08+05:30,563,142,73,32.8
2021-04-28T20:38:23+05:30,564,142,73,32.9
2021-04-28T20:38:39+05:30,565,142,73,32.9
2021-04-28T20:38:55+05:30,566,142,73,32.9
2021-04-28T20:39:10+05:30,567,142,73,32.9
2021-04-28T20:39:26+05:30,568,142,73,32.9
2021-04-28T20:39:41+05:30,569,142,73,32.9
2021-04-28T20:39:57+05:30,570,142,73,32.9
2021-04-28T20:40:12+05:30,571,142,73,32.9
2021-04-28T20:40:27+05:30,572,142,73,32.9
2021-04-28T20:40:42+05:30,573,142,73,32.9
2021-04-28T20:40:58+05:30,574,142,73,32.8
2021-04-28T20:41:20+05:30,575,142,73,32.9
2021-04-28T20:41:35+05:30,576,142,73,32.9
2021-04-28T20:41:51+05:30,577,142,73,32.9
2021-04-28T20:42:06+05:30,578,142,73,32.8
2021-04-28T20:42:21+05:30,579,142,73,32.9
2021-04-30T17:14:56+05:30,580,-54,80,32.5
2021-04-30T17:15:11+05:30,581,-58,80,32.2
2021-04-30T17:15:26+05:30,582,69,80,32.2
2021-04-30T17:15:42+05:30,583,-57,80,32.1
2021-04-30T17:15:57+05:30,584,-54,80,32.5
2021-04-30T17:16:13+05:30,585,-51,80,32.2
2021-04-30T17:16:28+05:30,586,-56,80,32.4
2021-04-30T17:16:43+05:30,587,26,80,32.5
2021-04-30T17:16:59+05:30,588,-58,80,32.5
2021-04-30T17:17:14+05:30,589,-58,80,31.5
2021-04-30T17:17:30+05:30,590,66,80,32.4
2021-04-30T17:17:45+05:30,591,59,81,33
2021-04-30T17:18:42+05:30,592,88,80,32
2021-04-30T17:18:57+05:30,593,97,80,32.1
2021-04-30T17:19:13+05:30,594,89,80,32.3
2021-04-30T17:19:28+05:30,595,0,80,32.2
2021-04-30T17:19:44+05:30,596,-2,80,31.7
2021-04-30T17:19:59+05:30,597,-2,80,31.8
2021-04-30T17:20:14+05:30,598,-2,80,32.3
2021-04-30T17:20:30+05:30,599,-2,80,32.5
2021-04-30T17:20:45+05:30,600,-2,80,32.4
2021-04-30T17:21:00+05:30,601,-2,80,32.3
2021-04-30T17:21:16+05:30,602,-2,80,32.3
2021-04-30T17:21:31+05:30,603,-2,80,32.5
2021-04-30T17:21:46+05:30,604,-2,79,31.8
2021-04-30T17:22:02+05:30,605,-2,79,32.3
2021-04-30T17:22:17+05:30,606,-2,79,32.5
2021-04-30T17:22:33+05:30,607,72,79,32.2
2021-04-30T17:22:48+05:30,608,72,79,32.3
2021-04-30T17:23:04+05:30,609,117,79,32.4
2021-04-30T17:23:19+05:30,610,78,79,32.5
2021-04-30T17:23:34+05:30,611,39,79,32.2
2021-04-30T17:23:50+05:30,612,-1,80,32.3
2021-04-30T17:24:05+05:30,613,0,80,32.2
2021-04-30T17:24:20+05:30,614,-2,80,32.4
2021-04-30T17:24:36+05:30,615,-2,80,32.5
2021-04-30T17:24:51+05:30,616,-2,80,32.2
2021-04-30T17:25:06+05:30,617,45,80,32.5
2021-04-30T17:25:22+05:30,618,-2,80,32.3
2021-04-30T17:25:37+05:30,619,-1,80,32.3
2021-04-30T17:25:53+05:30,620,-2,80,32.4
2021-04-30T17:26:08+05:30,621,-2,80,32.4
2021-04-30T17:26:23+05:30,622,0,80,32.1
2021-04-30T17:26:39+05:30,623,-2,80,32
2021-04-30T17:26:54+05:30,624,0,80,32
2021-04-30T17:27:10+05:30,625,-2,80,32.2
2021-04-30T17:27:25+05:30,626,-2,80,31.8
2021-04-30T17:27:41+05:30,627,-2,80,32.3
2021-04-30T17:27:56+05:30,628,-2,80,32.5
2021-04-30T17:28:11+05:30,629,-2,79,32.1
2021-04-30T17:28:27+05:30,630,10,80,31.8
2021-04-30T17:28:42+05:30,631,66,80,32.1
2021-04-30T17:28:58+05:30,632,88,79,32.3
2021-04-30T17:29:13+05:30,633,89,80,32.1
2021-04-30T17:29:28+05:30,634,-1,79,32.5
2021-04-30T17:29:44+05:30,635,74,80,32.2
2021-04-30T17:29:59+05:30,636,-2,80,32.3
2021-04-30T17:30:15+05:30,637,-2,80,32.5
2021-04-30T17:34:50+05:30,638,1,80,33
2021-04-30T17:35:05+05:30,639,-2,79,32.9
2021-04-30T17:35:21+05:30,640,-1,78,32.5
2021-04-30T17:35:36+05:30,641,-2,78,32.7
2021-04-30T17:35:52+05:30,642,-2,78,32.6
2021-04-30T17:36:07+05:30,643,1,78,32.7
2021-04-30T18:27:00+05:30,644,-2,81,31.8
2021-04-30T18:28:02+05:30,645,3,80,32.4
2021-04-30T18:28:17+05:30,646,0,80,32.3
2021-04-30T18:28:32+05:30,647,-2,80,32.2
2021-04-30T18:28:47+05:30,648,-2,80,32.4
2021-04-30T18:29:03+05:30,649,-2,80,32.4
2021-04-30T18:29:18+05:30,650,-2,80,32.4
2021-04-30T18:29:34+05:30,651,-2,80,31.9
2021-04-30T18:29:49+05:30,652,-1,79,32.2
2021-04-30T18:30:04+05:30,653,-2,79,32.2
2021-04-30T18:30:20+05:30,654,1,79,32.3
2021-04-30T18:30:35+05:30,655,-2,79,32.4
2021-04-30T18:30:50+05:30,656,-2,79,32
2021-04-30T18:31:24+05:30,657,-1,80,32.2
2021-04-30T18:31:40+05:30,658,-2,80,31.9
2021-04-30T18:33:36+05:30,659,-2,82,31.7
2021-04-30T18:33:52+05:30,660,-2,80,31.7
2021-04-30T18:34:07+05:30,661,0,80,32.1
2021-04-30T18:34:22+05:30,662,-2,80,32.5
2021-04-30T18:34:37+05:30,663,-2,80,32.1
2021-04-30T18:34:53+05:30,664,-2,80,32.2
2021-04-30T18:35:08+05:30,665,-2,80,32
2021-04-30T18:35:24+05:30,666,-2,80,32.5
2021-05-01T21:10:21+05:30,667,11,87,31.7
2021-05-01T21:10:37+05:30,668,91,83,32.2
2021-05-01T21:10:52+05:30,669,84,82,32.7
2021-05-01T21:11:07+05:30,670,99,88,32
2021-05-01T21:11:22+05:30,671,107,85,32.3
2021-05-01T21:11:38+05:30,672,106,87,31.7
2021-05-01T21:11:53+05:30,673,103,83,32.9
2021-05-01T21:12:08+05:30,674,103,82,31.6
2021-05-01T21:12:24+05:30,675,99,82,31.8
2021-05-01T21:12:39+05:30,676,98,81,31.2
2021-05-01T21:12:55+05:30,677,87,82,32.4
2021-05-01T21:13:10+05:30,678,12,83,31.8
2021-05-01T21:13:25+05:30,679,0,83,31.5
2021-05-01T21:13:41+05:30,680,8,83,31.5
2021-05-01T21:13:56+05:30,681,5,82,32.3
2021-05-01T21:14:12+05:30,682,6,82,32.4
2021-05-12T19:54:23+05:30,683,-48,74,32
2021-05-12T19:54:38+05:30,684,-54,74,31.8
2021-05-12T19:54:54+05:30,685,-51,74,32
2021-05-12T19:55:09+05:30,686,-49,74,32.2
2021-05-12T19:55:24+05:30,687,-53,74,32.9
2021-05-12T19:56:15+05:30,688,105,74,32.3
2021-05-12T19:56:30+05:30,689,103,73,30.7
2021-05-12T19:56:46+05:30,690,101,73,30.8
2021-05-12T19:57:01+05:30,691,100,74,32.9
2021-05-12T19:57:16+05:30,692,87,73,30.1
2021-05-12T19:57:31+05:30,693,83,74,32.6
2021-05-12T19:57:47+05:30,694,80,74,32.5
2021-05-12T19:58:02+05:30,695,110,75,32.2
2021-05-12T19:58:17+05:30,696,94,75,32
2021-05-12T19:58:33+05:30,697,73,75,31.7
2021-05-12T20:01:57+05:30,698,72,75,32.1
2021-05-12T20:02:13+05:30,699,54,75,32.2
2021-05-12T20:02:28+05:30,700,59,74,32.1
2021-05-12T20:02:43+05:30,701,94,74,31.9
2021-05-12T20:02:59+05:30,702,90,74,32.3
2021-05-12T20:03:14+05:30,703,76,75,32.1
2021-05-12T20:03:29+05:30,704,75,74,32.6
2021-05-12T20:03:45+05:30,705,73,74,31.1
2021-05-12T20:04:06+05:30,706,75,74,32.5
2021-05-12T20:04:21+05:30,707,76,74,32.2
2021-05-12T20:05:20+05:30,708,0,74,32
2021-05-12T20:05:35+05:30,709,-4,74,32
2021-05-12T20:05:51+05:30,710,158,74,32
2021-05-12T20:06:06+05:30,711,113,75,32.2
2021-05-12T20:06:21+05:30,712,106,75,31.7
2021-05-12T20:06:37+05:30,713,98,75,32.1
2021-05-12T20:06:52+05:30,714,83,75,32.3
2021-05-12T20:07:07+05:30,715,83,75,32.2
2021-05-12T20:07:22+05:30,716,-2,75,32
2021-05-12T20:28:10+05:30,717,15,75,32.1
2021-05-12T20:28:26+05:30,718,-4,77,32.2
2021-05-12T20:28:41+05:30,719,-4,78,32.2
2021-05-12T20:28:56+05:30,720,-4,84,32.5
2021-05-12T20:29:59+05:30,721,76,76,32.7
2021-05-12T20:30:15+05:30,722,0,74,32.4
2021-05-12T20:30:30+05:30,723,-1,74,32.9
2021-05-12T20:30:45+05:30,724,0,76,33.2
2021-05-12T20:31:00+05:30,725,1,74,32.1
2021-05-12T20:31:52+05:30,726,1,74,32.7
2021-05-12T20:32:08+05:30,727,2,73,32.7
2021-05-12T20:33:03+05:30,728,7,73,32
2021-05-12T20:34:28+05:30,729,-2,76,32.9
2021-05-12T20:34:44+05:30,730,0,76,33.2
2021-05-12T20:34:59+05:30,731,-1,75,32.3
2021-05-12T20:35:14+05:30,732,0,75,33.1
2021-05-12T20:35:30+05:30,733,0,73,32.7
2021-05-12T20:35:45+05:30,734,4,73,32.2
2021-05-12T20:36:01+05:30,735,0,73,32.4
2021-05-12T20:36:16+05:30,736,-2,73,32.5
2021-05-12T20:36:31+05:30,737,0,75,33.2
2021-05-12T20:36:47+05:30,738,0,75,33
2021-05-12T20:37:02+05:30,739,-2,75,32.7
2021-05-12T20:37:17+05:30,740,-2,75,32.7
2021-05-12T20:37:33+05:30,741,-2,75,32.7
2021-05-12T20:37:48+05:30,742,-2,75,32.7
2021-05-12T20:38:04+05:30,743,-2,75,32.7
2021-05-12T20:38:19+05:30,744,-2,75,32.7
2021-05-12T20:38:35+05:30,745,-2,75,32.8
2021-05-12T20:38:50+05:30,746,-2,75,32.8
2021-05-12T20:39:49+05:30,747,-2,75,32.8
2021-05-12T20:40:04+05:30,748,-2,nan,nan
2021-05-12T20:40:20+05:30,749,94,74,32.8
2021-05-12T20:40:35+05:30,750,-2,74,32.8
2021-05-12T20:40:50+05:30,751,-2,75,32.9
2021-05-12T20:41:42+05:30,752,-1,75,32.9
2021-05-12T20:41:57+05:30,753,-2,75,32.2
2021-05-12T20:42:12+05:30,754,101,75,32.6
2021-05-12T20:42:28+05:30,755,-2,75,32.5
2021-05-12T20:42:44+05:30,756,-2,74,32.8
2021-05-12T20:42:59+05:30,757,0,74,32.5
2021-05-12T20:43:15+05:30,758,-2,76,33.1
2021-05-12T20:43:30+05:30,759,2,74,32.5
2021-05-12T20:43:45+05:30,760,-2,75,32.5
2021-05-12T20:44:01+05:30,761,-1,75,33
2021-05-12T20:44:16+05:30,762,-2,75,32.6
2021-05-12T20:44:31+05:30,763,-1,72,32.7
2021-05-12T20:44:46+05:30,764,0,72,32.7
2021-05-12T20:45:02+05:30,765,-2,72,32.7
2021-05-13T08:23:51+05:30,766,-2,nan,nan
2021-05-13T08:30:09+05:30,767,71,78,32.1
2021-05-13T08:30:24+05:30,768,-1,75,32
2021-05-13T08:30:39+05:30,769,-1,75,32
2021-05-13T08:30:54+05:30,770,56,75,32
2021-05-13T08:31:09+05:30,771,-1,75,32
2021-05-13T08:31:24+05:30,772,-1,76,32
2021-05-13T08:31:40+05:30,773,-1,76,32
2021-05-13T08:31:56+05:30,774,-1,75,32
2021-05-13T08:32:11+05:30,775,-1,75,32
2021-05-13T08:33:15+05:30,776,5,75,32
2021-05-13T08:33:31+05:30,777,-1,75,31.9
2021-05-13T08:33:46+05:30,778,48,75,31.9
2021-05-13T08:34:01+05:30,779,62,75,32
2021-05-13T08:34:17+05:30,780,0,76,31.9
2021-05-13T08:34:32+05:30,781,-1,76,31.9
2021-05-13T08:34:47+05:30,782,-1,76,31.9
2021-05-13T08:35:02+05:30,783,-1,77,31.9
2021-05-13T08:35:18+05:30,784,60,77,31.9
2021-05-13T08:35:33+05:30,785,-1,77,31.9
2021-05-13T08:35:48+05:30,786,55,79,31.7
2021-05-13T08:36:03+05:30,787,-1,77,32
2021-05-13T08:36:18+05:30,788,-1,77,31.9
2021-05-13T08:36:33+05:30,789,-1,77,31.9
2021-05-13T08:36:48+05:30,790,0,77,32.5
2021-05-13T08:37:04+05:30,791,-1,78,32
2021-05-13T08:37:19+05:30,792,-1,78,32
2021-05-13T08:37:34+05:30,793,-1,77,32
2021-05-13T08:37:49+05:30,794,-1,77,32
2021-05-13T10:51:35+05:30,795,-1,76,32.1
2021-05-13T10:51:59+05:30,796,104,76,32.1
2021-05-13T10:52:14+05:30,797,-1,75,32
2021-05-13T10:52:29+05:30,798,-1,76,32
2021-05-13T10:52:45+05:30,799,0,75,32
2021-05-13T10:53:00+05:30,800,-1,75,32
2021-05-13T10:53:15+05:30,801,-1,76,31.9
2021-05-13T10:53:30+05:30,802,-1,76,32
2021-05-13T10:53:46+05:30,803,-1,76,32
2021-05-13T10:54:01+05:30,804,-1,76,32
2021-05-13T10:54:16+05:30,805,-1,76,32
2021-05-13T10:54:37+05:30,806,-1,77,32
2021-05-13T10:54:52+05:30,807,-1,77,32
2021-05-13T10:55:08+05:30,808,-1,77,32.1
2021-05-13T10:55:23+05:30,809,-1,77,32.2
2021-05-13T10:55:38+05:30,810,-1,77,32.1
2021-05-13T10:55:53+05:30,811,-1,77,32.1
2021-05-13T10:56:08+05:30,812,-1,77,32.2
2021-05-13T10:56:24+05:30,813,-1,78,32.2
2021-05-13T10:56:39+05:30,814,68,76,32.2
2021-05-13T10:56:54+05:30,815,-1,76,32.3
2021-05-13T10:57:09+05:30,816,-1,76,32.3
2021-05-13T10:57:25+05:30,817,-1,76,32.3
2021-05-13T10:57:40+05:30,818,-1,76,32.3
2021-05-13T10:57:55+05:30,819,-1,76,32.2
2021-05-13T10:58:10+05:30,820,-1,76,32.2
2021-05-13T10:58:26+05:30,821,-1,76,32.2
2021-05-13T10:58:41+05:30,822,-1,76,32.2
2021-05-13T10:58:57+05:30,823,-1,76,32.2
2021-05-13T10:59:12+05:30,824,-1,76,32.2
2021-05-13T10:59:27+05:30,825,-1,76,32.2
2021-05-13T10:59:42+05:30,826,-1,76,32.2
2021-05-13T10:59:57+05:30,827,-1,77,32.2
2021-05-13T11:00:13+05:30,828,-1,76,32.2
2021-05-13T11:00:28+05:30,829,-1,76,32.2
2021-05-13T11:00:43+05:30,830,-1,77,32.2
2021-05-13T11:00:59+05:30,831,-1,77,32.2
2021-05-13T11:01:14+05:30,832,-1,77,32.2
2021-05-13T11:01:29+05:30,833,-1,78,32.2
2021-05-13T11:01:44+05:30,834,-1,77,32.2
2021-05-13T11:02:00+05:30,835,-1,77,32.2
2021-05-13T11:02:15+05:30,836,-1,77,32.2
2021-05-13T11:02:30+05:30,837,-1,76,32.3
2021-05-13T11:02:46+05:30,838,-1,76,32.3
2021-05-13T11:03:01+05:30,839,-1,76,32.1
2021-05-13T11:03:16+05:30,840,-1,76,32.2
2021-05-13T11:03:32+05:30,841,-1,77,32
2021-05-14T21:55:35+05:30,842,-1,84,32.2
2021-05-14T21:55:50+05:30,843,-1,83,32.6
2021-05-14T21:56:56+05:30,844,-1,82,32.7
2021-05-14T21:57:13+05:30,845,-1,81,32.9
2021-05-14T21:57:28+05:30,846,-1,81,33
2021-05-14T21:57:43+05:30,847,0,81,33
2021-05-14T21:57:58+05:30,848,10,82,33.1
2021-05-14T21:58:14+05:30,849,6,81,33.5
2021-05-14T21:58:29+05:30,850,5,80,32.7
2021-05-14T21:58:44+05:30,851,5,81,33.1
2021-05-14T21:58:59+05:30,852,4,81,33.2
2021-05-14T21:59:14+05:30,853,6,81,33.7
2021-05-14T21:59:29+05:30,854,2,81,33.3
2021-05-14T21:59:45+05:30,855,4,81,33
2021-05-14T22:00:46+05:30,856,-1,81,33
2021-05-14T22:01:02+05:30,857,-1,80,33
2021-05-14T22:01:17+05:30,858,-1,80,33.1
2021-05-14T22:01:32+05:30,859,-1,80,33.1
2021-05-14T22:01:48+05:30,860,-1,80,33.1
2021-05-14T22:02:03+05:30,861,-1,80,33.1
2021-05-14T22:02:18+05:30,862,-1,80,33.1
2021-05-14T22:02:33+05:30,863,-1,80,33
2021-05-14T22:02:49+05:30,864,-1,80,33.1
2021-05-14T22:03:04+05:30,865,0,80,33
2021-05-14T22:03:39+05:30,866,3,81,33
2021-05-14T22:03:55+05:30,867,4,80,33.1
2021-05-14T22:04:10+05:30,868,3,80,33.5
2021-05-14T22:04:26+05:30,869,2,80,33.4
2021-05-14T22:04:41+05:30,870,6,79,32.7
2021-05-14T22:04:56+05:30,871,3,80,33.5
2021-05-14T22:47:18+05:30,872,6,79,32.6
2021-05-14T22:47:33+05:30,873,6,80,32.7
2021-05-14T22:47:48+05:30,874,9,81,33
2021-05-18T19:05:16+05:30,875,-1,95,31.7
2021-05-18T19:45:01+05:30,876,-1,94,32.1
2021-05-18T19:45:22+05:30,877,-1,94,32.2
2021-05-18T19:45:42+05:30,878,-1,94,32.1
2021-05-18T19:46:18+05:30,879,0,94,32.2
2021-05-18T19:46:33+05:30,880,-1,94,32.1
2021-05-18T19:46:52+05:30,881,70,94,32.1
2021-05-18T19:47:09+05:30,882,-1,94,32
2021-05-18T19:47:27+05:30,883,-1,94,32
2021-05-18T19:47:42+05:30,884,-1,93,32.1
2021-05-18T19:48:02+05:30,885,-1,94,32.1
2021-05-18T19:48:24+05:30,886,-1,95,32.1
2021-05-18T19:48:43+05:30,887,-1,94,32.1
2021-05-18T19:48:59+05:30,888,-1,94,32.1
2021-05-18T19:49:22+05:30,889,-1,93,32
2021-05-18T19:50:09+05:30,890,-1,94,32
2021-05-18T19:50:25+05:30,891,-1,94,32
2021-05-18T19:50:46+05:30,892,-1,94,32
2021-05-18T19:51:31+05:30,893,-1,94,31.8
2021-05-18T19:51:48+05:30,894,3,94,31.9
2021-05-18T19:52:06+05:30,895,9,94,31.8
2021-05-18T19:52:21+05:30,896,124,94,31.8
2021-05-18T19:52:43+05:30,897,-1,94,31.8
2021-05-18T19:53:13+05:30,898,-1,94,31.7
2021-05-18T19:53:44+05:30,899,-1,95,32
2021-05-18T19:54:00+05:30,900,-1,95,31.7
2021-05-18T19:54:32+05:30,901,-1,95,31.8
2021-05-18T19:54:59+05:30,902,-1,95,31.7
2021-05-18T19:55:24+05:30,903,-1,95,31.7
2021-05-18T19:55:47+05:30,904,-1,94,31.7
2021-05-18T19:56:12+05:30,905,10,95,31.8
2021-05-18T19:56:28+05:30,906,-1,94,31.7
2021-05-18T19:57:22+05:30,907,-1,95,31.7
